"Media Trend","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: Home and Work","","","","","","(c)2012 comScore, Inc"
"","","","Time Period :: March 2011 - May 2012","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 6/18/2012","","","","","",""

"","","","Mar-2011","Apr-2011","May-2011","Jun-2011","Jul-2011","Aug-2011","Sep-2011","Oct-2011","Nov-2011","Dec-2011","Jan-2012","Feb-2012","Mar-2012","Apr-2012","May-2012"
"687","[P]","    1616.NET","7,721","7,220","7,366","8,266","12,610","9,614","8,175","7,901","7,120","6,624","6,591","6,313","6,239","3,653","3,145"
"688","[P]","    edaily","3,921","4,103","4,444","2,867","3,548","3,963","3,955","4,587","3,974","3,861","3,784","3,028","2,775","2,495","3,103"
"689","[P]","    BADONGO.COM","3,327","3,339","3,515","3,080","3,078","3,287","3,008","3,322","2,838","2,826","2,975","3,129","3,328","3,041","3,088"
"690","[P]","    Benesse Corporation","3,349","2,784","3,155","2,968","3,182","2,961","3,111","3,079","2,927","2,939","3,336","3,137","4,147","3,222","3,076"
"691","[P]","    DLTK Network Sites","3,172","2,650","2,706","2,055","1,971","2,316","2,673","3,844","3,562","2,893","2,760","3,299","3,320","2,853","3,051"
"692","[P]","    SUMOTORRENT.COM","3,013","3,058","3,457","3,248","3,098","2,786","2,945","3,211","3,088","3,085","3,132","3,550","3,883","3,659","3,049"
"693","[P]","    6RB.COM","5,754","4,604","4,572","4,395","4,115","3,007","4,258","4,214","3,749","3,734","3,676","3,099","3,432","2,999","3,015"
"694","[P]","    PSICOFXP.COM","4,415","4,181","4,465","4,388","4,068","4,336","4,203","4,330","3,525","2,868","3,034","2,929","3,197","2,940","3,010"
"695","[P]","    Universia","3,384","2,926","3,402","3,269","2,467","2,548","2,736","3,178","2,920","1,850","2,258","2,145","2,557","2,710","2,993"
"696","[P]","    GameStop","2,475","2,423","2,775","3,007","2,594","3,100","2,999","3,283","4,152","4,170","2,815","2,349","2,619","2,586","2,987"
"697","[P]","    Interdots International","3,097","2,889","3,226","4,008","3,395","4,172","3,406","3,752","3,176","3,091","3,909","4,949","4,372","2,726","2,954"
"698","[P]","    BITCOMET.COM","9,436","9,087","10,299","10,869","12,010","12,532","13,525","14,806","14,201","14,445","4,005","3,678","3,425","3,207","2,942"
"699","[P]","    OHMYNEWS.COM","3,619","3,396","3,953","3,957","4,876","4,722","4,509","5,737","4,471","4,485","4,062","2,821","3,009","2,793","2,916"
"700","[P]","    JEERAN.COM","3,571","4,592","4,808","3,610","3,344","3,435","3,854","4,314","4,177","4,716","4,344","3,765","4,590","3,990","2,845"
"701","[P]","    HENHAOJI.COM","2,743","2,690","2,356","3,206","3,511","3,460","7,772","6,488","6,695","3,640","2,087","2,146","3,213","3,502","2,764"
"702","[P]","    ESNIPS.COM","3,319","3,367","3,764","4,070","4,724","4,408","5,886","4,131","3,289","2,309","2,905","3,909","4,297","4,347","2,741"
"703","[P]","    GRAAAM.COM","3,523","2,996","2,926","2,961","2,721","2,601","2,765","2,827","2,992","2,918","2,915","2,561","2,711","2,397","2,685"
"704","[P]","    Bokee Sites","2,311","2,029","2,338","2,081","2,183","1,504","1,867","2,368","2,186","1,888","2,240","3,148","4,065","2,694","2,627"
"705","[P]","    GGL Media","2,867","2,835","2,773","2,759","2,810","2,532","2,385","2,536","2,214","2,308","2,381","2,518","2,447","2,667","2,579"
"706","[P]","    GoNamic GmbH","3,563","1,965","1,627","1,637","1,640","1,518","1,750","1,843","1,836","1,902","2,232","2,495","3,189","3,243","2,557"
"707","[P]","    TORRENTPORTAL.COM","2,404","2,669","3,108","2,991","3,478","3,032","2,637","2,848","2,468","2,257","2,844","2,434","2,502","2,370","2,508"
"708","[P](u)","    OPENDNS.COM","9,326","8,507","10,080","9,912","9,685","10,166","10,480","10,069","9,770","9,168","9,564","9,145","4,203","2,560","2,476"
"709","[P]","    NOWCOM","2,206","2,639","3,030","2,357","2,809","3,053","3,261","3,409","2,965","2,947","2,966","2,428","2,567","2,490","2,426"
"710","[P]","    JMnet (JoongAng Media Network)","6,775","5,985","6,048","3,514","4,584","5,006","2,476","2,665","2,726","2,354","2,766","2,515","2,450","2,614","2,371"
"711","[P](U)","    PLAYLIST.COM","4,177","3,864","3,761","3,072","2,940","2,845","3,013","3,024","2,889","3,005","2,530","2,500","2,625","2,165","2,340"
"712","[P]","    SPB.RU","2,062","2,170","2,379","2,137","1,904","2,038","2,162","2,328","2,388","2,428","2,506","2,254","2,560","2,172","2,330"
"713","[P]","    HMV","5,300","4,938","4,952","4,537","4,594","4,504","5,023","5,555","3,961","5,118","3,169","2,769","2,732","2,611","2,326"
"714","[P]","    ELAANA.COM","1,873","2,655","2,865","3,422","3,347","3,099","3,400","2,768","2,618","2,581","2,630","2,416","2,521","2,239","2,321"
"715","[P]","    PBASE.COM","2,654","2,321","2,362","2,260","2,322","2,363","2,279","2,182","2,090","1,968","2,073","2,494","2,313","2,281","2,303"
"716","[P]","    GAMES2GIRLS.COM","3,512","3,357","3,444","3,829","4,101","4,194","3,215","3,261","3,164","2,899","2,837","2,537","2,659","2,449","2,298"
"717","[P]","    Clearspring Technologies","2,789","2,210","2,245","2,163","2,207","2,159","2,378","2,560","2,358","2,458","2,525","2,382","2,515","2,180","2,288"
"718","[P]","    WEBHATTI.COM","3,268","3,116","3,382","2,840","2,708","2,754","2,574","2,652","2,391","2,554","2,987","2,805","2,735","2,533","2,287"
"719","[P]","    2DPLAY.COM","3,442","3,253","3,449","3,498","3,671","3,427","2,689","2,936","2,856","3,072","2,937","2,647","2,688","2,524","2,281"
"720","[P]","    PHOTOFUNIA.COM","3,095","2,961","3,102","2,705","2,770","2,597","2,337","2,327","2,280","2,366","2,447","2,310","2,267","2,070","2,256"
"721","[P]","    GAME2.CN","2,606","2,512","3,510","2,967","3,108","2,672","2,738","3,914","4,092","3,726","6,497","5,092","6,471","4,538","2,175"
"722","[P]","    JEDDAHBIKERS.COM","4,032","3,688","4,157","3,729","3,356","3,306","2,713","2,207","2,193","2,431","2,560","2,293","2,393","2,085","2,171"
"723","[P]","    WIND Telecomunicazioni","16,950","16,717","17,056","16,932","15,945","15,721","18,085","18,387","19,094","17,113","17,975","2,427","2,606","2,268","2,167"
"724","[P]","    KUWAITUP.COM","3,111","3,128","3,149","2,120","2,798","3,150","3,170","2,764","2,217","3,568","3,263","1,889","3,057","2,521","2,135"
"725","[P]","    MEXAT.COM","2,274","1,820","2,014","2,123","1,932","2,094","1,898","1,989","2,012","2,039","2,032","1,992","2,042","1,856","2,118"
"726","[P]","    XANGA.COM","2,324","2,086","2,040","2,073","2,182","1,993","2,117","2,255","2,122","1,999","2,315","2,210","2,316","2,086","2,106"
"727","[P]","    GARENA.COM","2,561","2,663","2,457","2,536","2,470","2,671","2,622","3,196","2,868","2,575","2,875","2,317","2,484","2,459","2,105"
"728","[P]","    USEN Group","1,615","1,624","1,752","1,553","1,882","2,030","2,135","2,165","2,329","2,388","2,356","2,128","2,124","2,020","2,104"
"729","[P]","    IMAGEVENUE.COM","650","566","1,572","1,152","380","706","489","590","420","140","187","189","1,665","2,036","2,088"
"730","[P]","    COOLCHASER.COM","1,793","1,735","1,861","1,943","1,904","2,028","1,927","2,269","2,088","2,002","2,227","2,205","2,071","2,127","2,086"
"731","[P]","    RAYFILE.COM","2,305","2,184","2,224","2,423","2,937","2,667","2,457","3,496","2,765","2,516","3,801","3,757","2,841","2,299","2,070"
"732","[P]","    SHOPLOCAL.COM","3,317","3,052","3,323","3,078","3,431","4,275","3,670","3,483","7,815","5,411","2,720","2,148","2,411","2,509","2,049"
"733","[P]","    Pangea Media","900","925","1,170","1,475","1,547","1,006","851","1,130","1,250","1,108","1,436","1,442","1,665","1,793","2,027"
"734","[P]","    SEDO Sites","8,472","5,808","7,076","6,420","5,983","6,302","6,455","3,155","2,033","1,641","1,419","1,340","2,191","2,038","1,932"
"735","[P](u)","    Earthlink","2,244","2,133","2,398","2,054","2,189","2,448","2,376","2,717","2,385","2,149","2,360","2,368","2,154","2,150","1,916"
"736","[P]","    MEGAVIDEO.COM","32,611","30,951","34,015","32,341","33,282","31,434","29,740","31,272","29,495","39,877","45,426","3,466","2,216","2,063","1,849"
"737","[P]","    WANMEI.COM","4,656","6,597","4,431","3,483","1,871","2,429","5,330","4,273","2,373","4,244","2,535","1,630","9,830","1,299","1,843"
"738","[P]","    Bravenet Web Services","1,889","1,844","2,445","1,725","1,712","1,765","1,799","1,953","1,741","1,768","1,813","1,650","1,688","1,878","1,750"
"739","[P](u)","    GN Multicultural (Evolve Media Corp.)","1,745","1,523","1,658","1,852","1,518","1,749","1,658","1,980","1,720","1,858","1,796","1,998","1,799","1,606","1,736"
"740","[P]","    SeaRainbow Holding Corp","2,883","2,622","2,308","2,721","2,513","2,257","2,361","1,895","1,900","2,167","2,612","2,159","2,467","2,733","1,731"
"741","[P](u)","    Stateless Systems","5,236","5,209","5,897","6,411","6,806","7,097","6,834","8,127","9,547","10,367","8,649","9,321","1,740","1,951","1,693"
"742","[P]","    mIRC","2,291","2,131","2,075","1,911","1,955","1,854","1,905","1,979","1,715","1,741","1,791","1,793","1,822","1,697","1,686"
"743","[P]","    REGNOW.COM","2,252","2,277","2,370","2,397","2,333","2,265","2,061","2,145","2,188","2,251","2,278","2,405","1,902","1,787","1,680"
"744","[P]","    DIVSHARE.COM","1,964","1,562","1,626","1,548","1,372","1,612","1,464","1,386","1,640","1,790","1,313","1,389","1,368","1,489","1,583"
"745","[P]","    Hallmark","2,604","2,441","2,428","2,286","2,106","2,138","2,563","1,816","2,401","2,771","1,828","2,054","1,670","1,739","1,577"
"746","[P]","    Slide Sites","3,013","2,642","2,420","2,499","2,491","2,447","2,094","2,169","1,697","1,517","1,566","1,581","1,768","1,169","1,572"
"747","[P]","    265.COM","2,892","2,362","2,596","3,159","2,679","2,770","2,430","2,838","2,691","3,093","2,930","2,810","2,148","1,935","1,564"
"748","[P]","    PartyGaming","6,205","5,493","7,015","4,977","4,325","3,528","3,287","3,416","3,705","3,784","4,657","2,831","6,157","3,414","1,563"
"749","[P]","    ArticlesBase.com Sites","1,756","1,390","1,767","1,469","1,350","1,336","1,200","1,226","1,262","931","1,005","985","1,366","1,327","1,553"
"750","[P]","    ALTOOLS.COM","256","195","278","186","173","205","292","226","188","205","188","130","170","176","1,473"
"751","[P]","    COOLS4U.COM","2,175","1,998","1,807","1,815","1,710","1,494","1,614","1,703","2,063","1,760","1,668","1,524","1,726","1,401","1,449"
"752","[P]","    SWEETIM.COM","11,099","12,510","13,924","11,231","13,850","19,461","17,219","22,134","17,119","17,225","7,142","12,779","1,517","875","1,411"
"753","[P]","    POMOHO.COM","11,236","10,602","10,816","5,191","1,538","1,477","1,722","1,746","1,156","1,288","1,349","644","1,483","2,016","1,392"
"754","[P]","    MSGPLUSLIVE.NET","8,937","6,331","4,896","3,409","3,951","3,881","4,190","4,341","2,678","3,537","2,361","3,170","2,300","2,634","1,390"
"755","[P]","    Meebo Messenger IM","3,799","3,576","3,513","3,602","3,082","3,124","2,986","2,923","2,794","2,077","1,670","1,448","1,147","1,355","1,313"
"756","[P]","    QVOD.COM","5,700","5,871","3,221","1,204","1,533","1,299","1,211","1,729","1,140","1,102","1,713","1,489","2,116","1,577","1,267"
"757","[P]","    BUECHER.DE","1,691","1,380","1,534","1,549","1,418","1,517","1,625","1,862","1,924","1,815","1,686","1,412","1,406","1,358","1,247"
"758","[P]","    Ganz","1,500","1,351","1,188","1,548","1,579","1,518","1,185","1,299","1,493","1,711","1,225","1,109","1,267","1,321","1,183"
"759","[P]","    ABOUTUS.ORG","1,335","1,397","1,390","1,349","1,594","1,620","1,857","1,626","1,508","1,442","1,478","1,488","1,252","1,106","1,124"
"760","[P]","    FANBOX.COM","3,526","2,819","2,298","1,600","2,708","2,710","1,984","1,714","914","829","890","1,134","990","2,196","1,084"
"761","[P]","    Imaginova Network","613","598","664","564","459","518","876","927","858","766","920","1,006","949","767","961"
"762","[P]","    Fotovista Group","9,520","7,277","8,260","8,608","8,921","8,672","8,386","9,595","11,698","14,345","11,995","9,775","9,100","781","952"
"763","[P]","    SHERV.NET","3,790","3,453","3,149","2,739","2,418","2,223","1,971","2,037","1,837","1,719","1,594","1,235","1,063","964","868"
"764","[P]","    6ARAB.COM","1,824","1,739","1,628","1,381","1,571","856","1,413","1,351","1,247","1,045","914","802","842","759","842"
"765","[P]","    8D.CN","60","47","118","178","58","108","82","394","380","414","789","805","1,221","557","837"
"766","[P]","    EVERSAVE.COM","198","193","303","291","322","285","262","501","672","477","362","552","896","1,002","831"
"767","[P]","    BLOGGUM.COM","1,086","1,026","1,026","751","654","606","619","765","762","783","983","963","1,059","875","797"
"768","[P]","    PlasmaNet Sites","967","863","1,255","1,144","589","492","491","702","857","654","969","638","872","765","761"
"769","[P]","    Guardian Media Group (exc The Guardian)","31,424","28,287","33,372","28,757","29,901","32,018","30,267","34,614","33,144","29,856","34,078","852","862","782","759"
"770","[P]","    OWNSKIN.COM","1,523","1,440","1,479","1,270","1,201","1,496","1,240","1,280","1,211","1,007","936","1,016","926","742","724"
"771","[P]","    Eutelia","667","661","702","670","697","601","695","670","681","693","749","829","675","590","652"
"772","[P]","    DOWNLOAD3000.COM","2,594","1,889","1,486","1,359","1,214","1,071","897","819","820","779","662","685","542","611","643"
"773","[P]","    H&R Block","5,878","4,587","724","663","706","730","747","1,127","1,271","1,848","11,844","21,544","6,435","4,331","615"
"774","[P]","    Atrinsic, Inc.","3,758","2,961","2,550","2,279","2,267","2,340","2,436","2,447","2,271","295","267","867","957","737","609"
"775","[P]","    FRIENDSTER.COM","4,435","4,035","4,297","4,090","1,703","938","782","576","572","474","470","486","477","579","556"
"776","[P]","    FortuneCity Global Community","3,733","3,621","4,069","3,726","3,385","3,775","4,052","4,241","3,917","3,142","3,470","3,635","3,709","3,250","523"
"777","[P]","    OPENV.COM*","134","668","979","663","493","958","103","199","269","232","188","276","188","228","521"
"778","[P]","    GYYX.CN","4,191","3,780","3,595","4,032","6,241","6,196","5,192","7,183","7,006","3,990","2,289","856","10,764","3,641","504"
"779","[P]","    LIMEWIRE.COM","2,537","2,012","1,369","1,342","1,187","1,050","958","1,047","973","856","831","673","558","453","480"
"780","[P]","    B5Media","7,131","6,233","6,450","5,583","5,444","5,517","5,721","5,795","5,518","6,006","6,312","6,518","6,025","5,162","447"
"781","[P]","    NewIPs","714","628","530","504","433","338","286","393","371","370","267","374","314","402","418"
"782","[P]","    Freechal INC.","2,752","2,025","1,910","1,737","1,271","753","722","926","729","689","670","587","563","526","411"
"783","[P]","    MOZOOK.COM","10,651","8,778","7,310","6,434","6,489","3,959","4,223","4,021","4,599","4,051","3,915","3,328","218","170","386"
"784","[P]","    IDT Corporation","10,434","10,306","11,186","10,944","10,960","11,203","11,539","11,113","10,538","9,756","9,824","9,310","260","295","337"
"785","[P]","    TIMNHANH.COM","628","435","466","441","394","754","802","853","837","754","366","295","307","285","337"
"786","[P]","    ZVue Networks","277","259","231","280","263","250","199","250","545","280","331","212","311","433","316"
"787","[P]","    Veoh (App)","815","776","781","661","649","563","568","573","485","408","368","339","327","338","297"
"788","[P]","    TOPSHAREWARE.COM","7,943","6,463","5,647","5,314","3,182","792","715","774","710","562","558","592","430","325","292"
"789","[P]","    Oversee.net Network","421","257","303","441","380","441","411","468","457","463","358","472","365","369","281"
"790","[P]","    QQ163.COM","898","601","877","974","634","577","363","392","320","164","178","107","182","174","275"
"791","[P]","    WOYO.COM","8,460","12,544","6,628","1,946","76","98","1,388","98","3","182","239","294","331","463","236"
"792","[P]","    PYZAM.COM","491","309","325","327","373","327","281","399","327","321","409","141","177","226","226"
"793","[P]","    STARTVG.COM","379","341","277","285","164","181","123","93","69","89","80","79","269","278","223"
"794","[P]","    KOOWO.COM","1,389","1,271","1,561","1,402","1,347","3,276","10,532","19,140","17,076","16,824","14,864","14,747","457","320","221"
"795","[P]","    Mio.tv Network","244","76","69","58","101","68","80","94","71","51","47","39","25","178","204"
"796","[P]","    TAGSTORY.COM","192","246","272","163","308","228","473","484","213","298","204","193","109","93","196"
"797","[P]","    WARESEEKER.COM","2,669","875","813","878","823","932","1,040","1,012","739","611","391","323","266","206","195"
"798","[P]","    MYHOTCOMMENTS.COM","432","301","316","290","297","256","301","341","292","204","150","210","223","221","176"
"799","[P]","    COOLSAVINGS.COM*","529","569","747","732","832","871","820","359","242","168","206","166","133","143","172"
"800","[P]","    STARTIMES2.COM","176","255","200","138","133","142","138","143","203","163","210","182","163","156","170"
"801","[P]","    DUOTEGAME.COM","936","218","361","308","520","410","177","267","248","317","526","359","264","191","166"
"802","[P]","    TORRENTZ.COM","36","56","56","60","64","86","113","181","149","94","32","27","24","20","156"
"803","[P]","    KINO.TO","8,388","8,661","9,315","7,219","2,305","1,423","831","922","673","686","634","527","435","331","127"
"804","[P]","    Connexus","334","290","299","294","251","263","288","159","168","143","132","112","105","77","118"
"805","[P]","    ZSHARE.NET","5,895","4,733","4,876","4,507","4,231","3,847","4,062","3,703","3,968","3,631","2,637","407","598","102","112"
"806","[P]","    HealthCentral","6,332","5,171","4,821","4,195","4,395","4,413","4,412","4,354","4,927","5,343","241","167","128","195","85"
"807","[P]","    iEUROP Sites","3,520","2,505","2,821","1,964","1,361","882","470","40","72","77","82","57","71","47","66"
"808","[P]","    EASY-SHARE.COM","5,536","5,144","5,711","6,063","6,181","6,207","6,512","4,169","252","1,147","256","46","37","41","26"
"809","[P]","    BTJUNKIE.ORG","15,312","14,873","15,853","16,407","17,842","18,052","19,212","20,139","18,058","18,357","19,038","16,507","6,755","9","19"
"810","[P]","    OZQ8.COM","109","94","87","91","51","1","18","43","29","25","23","18","19","19","19"
"811","[P]","    TORRENTS.RU","4","N/A","N/A","3","5","5","4","5","4","2","5","6","N/A","N/A","N/A"
"812","[P]","    LOCALBILLING.COM","13","8","9","19","23","14","16","19","15","4","1","1","N/A","N/A","N/A"
"813","[P]","    6RBTOP.COM","24","27","2","4","17","5","N/A","1","4","N/A","N/A","N/A","N/A","N/A","N/A"
"814","[P]","    BBVOD.NET","321","16","0","51","N/A","2","1","97","N/A","12","N/A","28","N/A","N/A","N/A"
"815","[P]","    YOURFILEHOST.COM","6,375","4,976","3,736","3,868","3,933","4,690","4,092","4,222","3,082","2,003","2,310","2,741","3,749","2,566","N/A"
"816","[P]","    Stage6 by DivX","7,028","11,452","N/A","N/A","1","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"817","[P]","    eBuddy Sites","0","1","1","1","0","1","1","0","N/A","0","0","0","N/A","N/A","N/A"
"818","[P]","    imeem","2","0","0","2","6","3","7","3","5","5","4","5","N/A","N/A","N/A"
"819","[P]","    IT&IS Siglo XXI","7,141","6,627","2","N/A","3","N/A","1","N/A","1","1","4","2","N/A","N/A","N/A"
"820","[P]","    CCLEANER.COM","0","N/A","N/A","1","6","0","0","N/A","N/A","N/A","N/A","0","N/A","N/A","N/A"
"821","[P]","    SPLINDER.COM","2,076","1,945","2,265","2,448","2,191","2,211","2,490","2,736","2,320","1,130","675","10","N/A","N/A","N/A"
"822","[P]","    Mapsolute","3,483","3,324","3,689","3,811","3,818","3,612","2,469","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"823","[P]","    NAMIPAN.COM","2,460","787","713","884","720","824","1,138","895","682","298","58","80","46","N/A","N/A"
"824","[P]","    KEENFINDER.COM","103","112","121","73","65","50","81","58","39","65","39","38","N/A","N/A","N/A"
"825","[P]","    51MOLE.COM","1,171","2,085","2,439","2,808","2,771","2,881","1,860","2,011","1,065","1,240","1,927","1,771","491","N/A","N/A"
"826","[P]","    YE-SOFT.NET","1,888","1,437","760","350","383","410","635","537","461","366","353","335","N/A","N/A","N/A"
"827","[P]","    GAMEBTO.COM","0","1","23","82","98","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"","Media Metrix 2.0 Legend","","","","","",""
"","[P]         Property","","","","","",""
"","[M]         Media Title","","","","","",""
"","[C]         Channel","","","","","",""
"","[S]         Subchannel","","","","","",""
"","[G]         Group","","","","","",""
"","[SG]         Subgroup","","","","","",""
"","[E]         Custom Entity","","","","","",""
"","[N]         Ad Network","","","","","",""
"","[A#]         Alternate Rollup","","","","","",""
"","[X1]         Extended Network","","","","","",""
"","[P&E]         Platform & Exchange","","","","","",""
"","(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.","","","","","",""
"","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","","","","","",""
"","w/History         Trend combines media previously reported under different parent and/or different level.","","","","","",""
"","*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities","","","","","",""
"","**         Indicates that the entity is an advertising network.","","","","","",""
"","(v)         Indicates that the advertising network has been verified by comScore.","","","","","",""
"","...         Indicates data used fell below minimum reporting standards and/or data not available.","","","","","",""
"","N/A         Indicates data is not available in the data set for reporting for the specified time period.","","","","","",""
"","#         Caution - small base may result in unstable projection.","","","","","",""
"","##         Directional purposes only - base too unstable for reliable projection.","","","","","",""
""," ","","","","","",""
"","","","","","","",""
"","
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.","","","","","",""
"","Media Metrix Data Alerts"
"","Monday, June 11, 2012","In February 2011 - July 2011, [P] Oak Pacific Interactive Sites and [M] Renren.com Unique Visitors (000) were overstated due to inclusion of non-valid traffic. The revised WW measures for [P] Oak Pacific Interactive Sites are : Feb11: 32,236; Mar11: 36,548; Apr11: 39,636; May11: 46,377; Jun11: 46,483; Jul11: 42,985. The revised WW measures for [M] Renren.com are : Feb11: 23,165; Mar11: 28,542; Apr11: 31,036; May11: 35,503; Jun11: 32,483; Jul11: 30,634."
"","Wednesday, May 9, 2012","For Jan 2012 to Mar 2012, comScore updated its dictionary definition for [P] FACEBOOK.COM. This resulted in an inorganic decline in page views and duration in the data."
"","Sunday, April 22, 2012","In March 2012, [P] Prisa was inadvertently included in the News/Information category. As a result, [M] El Pais Sites does not appear in the News/Information category rankings independently and is currently located within the expanded (P) Prisa property.  This will be rectified with April 2012 data, when [M] El Pais Sites will appear in the rankings for the category News/Information in its own right and [P] Prisa property will be re-classified under Corporate Presence.  For communication purposes, please refer to the [M] El Pais Sites March 2012 data that is located in the News/Information category within the expanded [P] Prisa property.  
En Marzo 2012, [P] Prisa fue incluida de forma inadvertida en la categoría de News/Information. Por esta razón [M] El Pais Sites no aparece en la categoría News/Information de forma independiente , encontrándose debajo de la property [P] Prisa, siendo subsanado en los datos de Abril 2012, en los cuales [M] El Pais Sites aparecerá en los rankings de la categoría News/Information y [P] Prisa en la categoría de Corporate Presence. Para cualquier comunicación se debe utilizar el dato de El País Sites, que en los datos de Marzo aparece debajo de la property  [P] Prisa en la categoría de News/Information.
"
"","Sunday, April 22, 2012","In March 2012, [M] Agoda (part of [P] Priceline.com Incorporated) was under-reported as several Agoda-owned domains were inadvertently omitted from the [M] Agoda dictionary definition and were reported under the newly created property AGODA COMPANY. All Agoda-owned domains will be re-included [M] Agoda (part of [P] Priceline.com Incorporated) with April-12 reporting. The March 2012 data for [P] Priceline.com Incorporated with all Agoda-owned domains are for WW: UV (000) 55,773; PV (MM) 747; Min (MM) 591 and US: UV (000) 14,275; PV (MM) 209; Min (MM) 132; and for [M] Agoda for WW: UV (000) 9,236; PV (MM) 99; Min (MM) 70 and for US: UV (000) 425; PV (MM) 3; Min (MM) 3."
"","Friday, March 2, 2012","comScore identified an issue with the session assignment technology for kids 6-11 that has affected the demographic composition and led to the under reporting of the kids 6-11 audience and overall data levels for [P] Miniclip.com for Sept ’11 – Dec ’11 Media Metrix data. The issue was partially resolved with Jan 2012 data and is fully resolved with Feb 2012  data."
"","Tuesday, September 20, 2011","En Agosto 2011, DMEDICINA.COM no fue incluido en la definición de [M] Elmundo.es Sites. La inclusión de DMEDICINA.COM daría lugar a la siguiente cifra de UV para [M] Elmundo.es Sites: 7.580 (000) en el agregado Worldwide
La audiencia de DMEDICINA.COM es de 435(000) UV para los informes de Worldwide .  Este error será subsanado en los datos de Septiembre 2011."
"","Monday, August 22, 2011","For July 2011 data (P) Kalipedia.com was inadvertently removed from (P) Prisa. Revised UVs for (P) Prisa is 22,396,000 for WW data and 8,367,000 for Spain (EGM Based) data set and 11,112,000 for LATAM data set. This will be fixed for Aug 2011. 

Para los datos de Julio 2011, (P) Kalipedia.com fue incorrectamente eliminada de (P) Prisa. Los UVs corregidos para (P) Prisa deberían ser 22.396.000 en el data set Mundial y 8.367.000 en la data set de España (EGM Based) y 11,112,000 para los datos de LATAM. Esta situación estará corregida para datos de Agosto 2011


"
"","Tuesday, July 26, 2011","[P] Netflix.com May 2011 Unique Visitors and Page Views were overstated in May 2011 due to inclusion of invalid traffic. Revised data for [P] Netflix.com is 30,568 (000) Total Unique Visitors, 1,033 MM Total Pages Viewed. "

